250 
50400000 
21910;35;7;1166551;36000000;46800000
20131;4;1;1418569;32400000;57600000
9035;38;8;1444034;54000000;61200000
6287;14;3;1063102;28800000;46800000
20667;19;4;1766723;21600000;54000000
32737;3;1;1381387;28800000;50400000
5417;5;1;890953;21600000;39600000
1950;6;2;1580973;28800000;43200000
10845;2;1;2172098;46800000;57600000
19286;32;7;942747;25200000;61200000
14591;29;6;1368999;39600000;50400000
28326;37;8;1358102;25200000;54000000
25669;23;5;860867;21600000;39600000
9730;24;5;1184149;36000000;61200000
14542;31;7;1355884;46800000;64800000
15537;8;2;1422383;46800000;64800000
717;12;3;1218919;39600000;61200000
15385;5;1;1107962;28800000;46800000
20329;13;3;1403722;50400000;61200000
6205;15;3;1216515;36000000;64800000
7524;1;1;1018767;39600000;46800000
1412;12;3;1103206;25200000;39600000
251;39;8;1285211;36000000;61200000
23484;5;1;1297177;54000000;61200000
8991;19;4;1002225;28800000;39600000
10846;16;4;1432248;36000000;50400000
9089;13;3;1485464;46800000;61200000
25108;38;8;926036;25200000;57600000
5858;20;4;1240609;25200000;57600000
14200;0;5;0;21600000;64800000
