250 
36000000 
5554;15;3;984486;36000000;57600000
10671;38;8;1237863;28800000;57600000
32653;36;8;862056;21600000;46800000
30398;18;4;898980;28800000;43200000
29002;7;2;541635;21600000;39600000
16694;19;4;1076365;39600000;50400000
17917;9;2;1008787;39600000;50400000
25329;30;6;1241017;32400000;46800000
32126;22;5;1578023;39600000;46800000
18940;1;1;1109556;21600000;32400000
1057;35;7;1024555;21600000;28800000
12903;5;1;995966;43200000;54000000
24589;10;2;1522276;43200000;57600000
22587;30;6;964752;25200000;54000000
29778;32;7;947577;32400000;50400000
21980;38;8;1349198;32400000;57600000
12550;33;7;883268;39600000;46800000
13246;13;3;1397470;28800000;50400000
14063;14;3;998990;39600000;46800000
4720;31;7;749864;46800000;54000000
29092;31;7;1354323;36000000;50400000
13786;27;6;1289615;25200000;32400000
7407;27;6;1332110;25200000;36000000
21955;39;8;1251022;25200000;46800000
14710;33;7;619827;21600000;39600000
22422;34;7;1203488;43200000;54000000
13466;27;6;1358599;36000000;46800000
21861;1;1;1024561;36000000;57600000
18336;4;1;1005583;21600000;39600000
5678;9;2;1198255;25200000;36000000
21006;9;2;1274685;32400000;46800000
25192;34;7;1333133;21600000;39600000
13144;23;5;1295360;28800000;43200000
10131;18;4;1084298;28800000;46800000
26556;19;4;1380499;32400000;50400000
25254;25;5;1304537;25200000;50400000
27755;17;4;1351294;46800000;57600000
32489;22;5;501310;43200000;50400000
12009;33;7;1246375;43200000;57600000
941;32;7;1339139;43200000;54000000
2998;36;8;926303;28800000;57600000
8455;32;7;1200975;25200000;46800000
8238;34;7;1226683;39600000;54000000
12500;22;5;1142564;36000000;50400000
29614;9;2;1074235;36000000;54000000
18683;36;8;1056522;46800000;54000000
15352;23;5;1547435;25200000;43200000
17138;3;1;1151587;21600000;43200000
16601;2;1;890898;32400000;57600000
23684;2;1;1377112;25200000;50400000
8969;34;7;902541;25200000;43200000
21969;2;1;885399;21600000;50400000
2642;4;1;910542;46800000;54000000
12438;24;5;725807;43200000;57600000
32500;20;4;1040125;46800000;54000000
29870;36;8;1605088;32400000;50400000
29257;37;8;1348410;32400000;46800000
7641;37;8;1738057;21600000;57600000
15013;5;1;807710;28800000;54000000
5821;16;4;1259015;36000000;54000000
1664;8;2;1052719;28800000;43200000
25898;36;8;719176;32400000;46800000
2775;34;7;990008;39600000;57600000
27554;34;7;1575057;32400000;57600000
28879;25;5;975259;46800000;57600000
25625;5;1;1078060;25200000;32400000
18076;23;5;1129054;46800000;54000000
30713;36;8;1376141;36000000;50400000
30625;25;5;1231185;36000000;46800000
6505;2;1;1329348;21600000;46800000
4056;38;8;1317022;28800000;36000000
463;21;5;1349934;46800000;57600000
20085;20;4;1106933;36000000;43200000
31123;2;1;1471109;28800000;54000000
19398;6;2;1230307;36000000;57600000
19751;5;1;1625541;43200000;50400000
13918;29;6;499093;25200000;32400000
4932;7;2;1661746;39600000;50400000
27506;26;6;1285578;25200000;32400000
10358;9;2;930718;25200000;57600000
28291;27;6;1361404;46800000;54000000
986;37;8;827682;25200000;43200000
1085;8;2;1228443;43200000;54000000
18726;27;6;1344436;39600000;46800000
29856;25;5;1094188;46800000;54000000
15339;27;6;1435067;36000000;54000000
14429;39;8;1291845;46800000;57600000
30743;8;2;1320726;25200000;50400000
5507;21;5;972444;39600000;50400000
5054;5;1;1108079;25200000;43200000
28506;6;2;1153214;28800000;57600000
3610;2;1;1439392;21600000;57600000
19855;21;5;1360011;28800000;54000000
12240;38;8;757220;39600000;57600000
24210;10;2;1383448;28800000;57600000
16500;2;1;1219435;32400000;39600000
31037;13;3;1007043;32400000;54000000
13648;19;4;1202279;25200000;54000000
25014;13;3;862970;43200000;54000000
15713;12;3;1148242;36000000;54000000
21910;35;7;860932;21600000;50400000
20131;4;1;1351815;32400000;43200000
9035;38;8;1211148;46800000;54000000
6287;14;3;498706;32400000;43200000
20667;19;4;1221301;39600000;57600000
32737;3;1;1564211;36000000;46800000
5417;5;1;1009822;39600000;57600000
1950;6;2;1644869;36000000;50400000
10845;2;1;1198440;36000000;50400000
19286;32;7;1013343;32400000;43200000
14591;29;6;1443890;32400000;39600000
28326;37;8;1050771;46800000;54000000
25669;23;5;1246806;28800000;39600000
9730;24;5;1130185;25200000;36000000
14542;31;7;1034232;43200000;50400000
15537;8;2;1434981;46800000;57600000
717;12;3;838993;43200000;54000000
15385;5;1;729522;32400000;57600000
20329;13;3;1145180;28800000;57600000
6205;15;3;1696554;36000000;50400000
7524;1;1;515399;39600000;57600000
1412;12;3;729252;32400000;39600000
251;39;8;1042335;39600000;57600000
23484;5;1;779108;25200000;32400000
8991;19;4;940145;21600000;39600000
10846;16;4;1714356;46800000;57600000
9089;13;3;817622;28800000;36000000
25108;38;8;1836256;43200000;57600000
5858;20;4;1404085;36000000;57600000
14200;0;5;0;21600000;57600000
