250 
28800000 
17138;3;1;1257206;25200000;46800000
16601;2;1;1138502;32400000;43200000
23684;2;1;1367260;32400000;43200000
8969;34;7;1552014;21600000;50400000
21969;2;1;1344393;36000000;50400000
2642;4;1;1242333;25200000;43200000
12438;24;5;1416886;32400000;50400000
32500;20;4;1133591;25200000;36000000
29870;36;8;1653089;25200000;46800000
29257;37;8;1408736;36000000;46800000
7641;37;8;1632974;28800000;43200000
15013;5;1;639924;32400000;50400000
5821;16;4;1428453;28800000;39600000
1664;8;2;1079422;28800000;39600000
25898;36;8;875776;32400000;43200000
2775;34;7;1553500;28800000;43200000
27554;34;7;1415940;32400000;43200000
28879;25;5;1041725;36000000;46800000
25625;5;1;1290319;28800000;46800000
18076;23;5;1072140;36000000;46800000
30713;36;8;1226265;36000000;46800000
30625;25;5;1291208;32400000;46800000
6505;2;1;908497;25200000;46800000
4056;38;8;858758;36000000;46800000
463;21;5;830818;32400000;46800000
20085;20;4;2003922;32400000;43200000
31123;2;1;1341746;32400000;43200000
19398;6;2;1268494;28800000;50400000
19751;5;1;788441;36000000;50400000
13918;29;6;1029823;36000000;50400000
4932;7;2;768724;25200000;43200000
27506;26;6;975901;25200000;43200000
10358;9;2;1319649;21600000;46800000
28291;27;6;1166177;28800000;39600000
986;37;8;1276099;25200000;39600000
1085;8;2;1419194;21600000;36000000
18726;27;6;1486164;36000000;46800000
29856;25;5;898178;28800000;39600000
15339;27;6;1279694;32400000;46800000
14429;39;8;1252099;21600000;46800000
30743;8;2;1032154;36000000;46800000
5507;21;5;664498;25200000;39600000
5054;5;1;1443962;32400000;46800000
28506;6;2;1287534;36000000;50400000
3610;2;1;744669;32400000;46800000
19855;21;5;739040;36000000;46800000
12240;38;8;1396158;28800000;43200000
24210;10;2;1482725;28800000;39600000
16500;2;1;1133983;32400000;50400000
31037;13;3;988731;21600000;36000000
13648;19;4;1314650;28800000;39600000
25014;13;3;1477123;36000000;50400000
15713;12;3;1275442;21600000;32400000
21910;35;7;1638609;32400000;50400000
20131;4;1;787216;36000000;50400000
9035;38;8;1470296;36000000;50400000
6287;14;3;1130754;36000000;46800000
20667;19;4;1067779;32400000;50400000
32737;3;1;959691;28800000;39600000
5417;5;1;1227386;36000000;50400000
1950;6;2;1169993;28800000;43200000
10845;2;1;1164024;21600000;36000000
19286;32;7;1412589;36000000;46800000
14591;29;6;1413777;36000000;46800000
28326;37;8;1167770;21600000;50400000
25669;23;5;600067;32400000;50400000
9730;24;5;1400202;25200000;46800000
14542;31;7;1054944;36000000;50400000
15537;8;2;1426180;21600000;46800000
717;12;3;1174276;32400000;50400000
15385;5;1;1028829;21600000;50400000
20329;13;3;791115;36000000;46800000
6205;15;3;1120308;28800000;50400000
7524;1;1;1134463;32400000;46800000
1412;12;3;1171567;21600000;39600000
251;39;8;1115834;32400000;50400000
23484;5;1;809183;28800000;39600000
8991;19;4;1870444;32400000;46800000
10846;16;4;1399180;36000000;46800000
9089;13;3;1584588;36000000;46800000
25108;38;8;1123348;32400000;43200000
5858;20;4;1477539;32400000;50400000
14200;0;5;0;21600000;50400000
